sa2_code,sa2_name,property_type,extracted_price,ERP_2021,ERP_2026,OCC_2021,OCC_2026,population_growth_2021_2026,population_density_persons_per_km2_2023,Median,Mean,Top 10%,Gini coefficient,IPR,HPI,PDI,GII,Affordability_Score
210031538,Pascoe Vale,Apartment / Unit / Flat,470.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0020483979834483076,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.3923836375017119
213011338,Sunshine West,Townhouse,620.0,18770.0,19295.06867295264,0.9413105870591126,0.935,2.797382381207452,1432.1,47412,52965,26.6,0.416,0.0010240414278566952,0.9985641721517311,0.015605263035156648,0.892753623188406,0.39237528314253395
209041223,Thomastown,Apartment / Unit / Flat,360.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.0018977516790405625,0.998862207620121,0.01627472821210911,0.8869565217391308,0.3923683607739874
213011338,Sunshine West,House,630.0,18770.0,19295.06867295264,0.9413105870591126,0.935,2.797382381207452,1432.1,47412,52965,26.6,0.416,0.0010030989270179054,0.9985641721517311,0.015605263035156648,0.892753623188406,0.39236690614219843
213011338,Sunshine West,House,630.0,18770.0,19295.06867295264,0.9413105870591126,0.935,2.797382381207452,1432.1,47412,52965,26.6,0.416,0.0010030989270179054,0.9985641721517311,0.015605263035156648,0.892753623188406,0.39236690614219843
211011448,Ferntree Gully (South) - Upper Ferntree Gully,House,750.0,15451.0,15736.37031315529,0.977207283109342,0.98,1.8469375001960404,1701.8,54471,62784,26.6,0.413,0.0009577375020044291,0.9973998967075346,0.013036349269185812,0.9014492753623188,0.39235526140313115
213051588,Truganina - South West,House,450.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0015893007807293348,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39234887469267177
213051588,Truganina - South West,Apartment / Unit / Flat,450.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0015893007807293348,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39234887469267177
213031351,West Footscray - Tottenham,Townhouse,760.0,11881.0,12478.34644770231,0.9289299324573572,0.92,5.027745540798838,2105.4,60041,70801,26.6,0.41,0.0010676983150831028,0.996071612893644,0.01042142892900362,0.9101449275362322,0.3923473417335504
213041462,Burnside Heights,House,550.0,6440.0,6554.615808636418,0.9828154235251249,0.968,1.7797485813108318,3257.5,55621,63329,25.4,0.401,0.0014494757483924433,0.9894549189151434,0.0065218153208753205,0.936231884057971,0.39234381744387214
213041462,Burnside Heights,House,550.0,6440.0,6554.615808636418,0.9828154235251249,0.968,1.7797485813108318,3257.5,55621,63329,25.4,0.401,0.0014494757483924433,0.9894549189151434,0.0065218153208753205,0.936231884057971,0.39234381744387214
213031351,West Footscray - Tottenham,Townhouse,765.0,11881.0,12478.34644770231,0.9289299324573572,0.92,5.027745540798838,2105.4,60041,70801,26.6,0.41,0.0010587895932525789,0.996071612893644,0.01042142892900362,0.9101449275362322,0.3923437782448182
211011448,Ferntree Gully (South) - Upper Ferntree Gully,Townhouse,770.0,15451.0,15736.37031315529,0.977207283109342,0.98,1.8469375001960404,1701.8,54471,62784,26.6,0.413,0.0009251901350695853,0.9973998967075346,0.013036349269185812,0.9014492753623188,0.39234224245635724
213011328,Ardeer - Albion,Apartment / Unit / Flat,300.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.00248284986843503,0.992306772726451,0.013208422544766656,0.9101449275362322,0.39234134902788587
213011328,Ardeer - Albion,Apartment / Unit / Flat,300.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.00248284986843503,0.992306772726451,0.013208422544766656,0.9101449275362322,0.39234134902788587
213011328,Ardeer - Albion,Apartment / Unit / Flat,300.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.00248284986843503,0.992306772726451,0.013208422544766656,0.9101449275362322,0.39234134902788587
210051242,Broadmeadows,Apartment / Unit / Flat,400.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0014324106532104357,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39234041365615546
212041565,Keysborough - North,House,530.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0012437570676828134,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.3923342921775007
213051588,Truganina - South West,Townhouse,460.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.001548330413213761,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3923324865456655
213011338,Sunshine West,Townhouse,680.0,18770.0,19295.06867295264,0.9413105870591126,0.935,2.797382381207452,1432.1,47412,52965,26.6,0.416,0.000907625761429305,0.9985641721517311,0.015605263035156648,0.892753623188406,0.392328716875963
211011448,Ferntree Gully (South) - Upper Ferntree Gully,House,800.0,15451.0,15736.37031315529,0.977207283109342,0.98,1.8469375001960404,1701.8,54471,62784,26.6,0.413,0.0008794204003174612,0.9973998967075346,0.013036349269185812,0.9014492753623188,0.3923239345624564
211011448,Ferntree Gully (South) - Upper Ferntree Gully,House,800.0,15451.0,15736.37031315529,0.977207283109342,0.98,1.8469375001960404,1701.8,54471,62784,26.6,0.413,0.0008794204003174612,0.9973998967075346,0.013036349269185812,0.9014492753623188,0.3923239345624564
213031351,West Footscray - Tottenham,House,800.0,11881.0,12478.34644770231,0.9289299324573572,0.92,5.027745540798838,2105.4,60041,70801,26.6,0.41,0.0009995465930795946,0.996071612893644,0.01042142892900362,0.9101449275362322,0.39232008104474897
213051588,Truganina - South West,House,470.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.001509103465592467,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.392316795766617
213011338,Sunshine West,Townhouse,700.0,18770.0,19295.06867295264,0.9413105870591126,0.935,2.797382381207452,1432.1,47412,52965,26.6,0.416,0.000873255421817409,0.9985641721517311,0.015605263035156648,0.892753623188406,0.39231496874011823
210031538,Pascoe Vale,Apartment / Unit / Flat,508.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018730792902976303,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39231351002445164
212041565,Keysborough - North,House,550.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0011877900424948182,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.39231190536742544
210031538,Pascoe Vale,Apartment / Unit / Flat,510.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018645757004337685,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39231010858850607
210031538,Pascoe Vale,House,510.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018645757004337685,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39231010858850607
210031538,Pascoe Vale,Townhouse,510.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018645757004337685,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39231010858850607
210051242,Broadmeadows,House,420.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.001350136997105793,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39230750419371363
213011328,Ardeer - Albion,Apartment / Unit / Flat,310.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.0023932309654214143,0.992306772726451,0.013208422544766656,0.9101449275362322,0.3923055014666804
213051588,Truganina - South West,House,480.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014715109741220602,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3923017587700288
210031538,Pascoe Vale,Villa,520.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018230389345602915,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.3922934938821567
210031538,Pascoe Vale,Apartment / Unit / Flat,520.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018230389345602915,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.3922934938821567
210031538,Pascoe Vale,Townhouse,520.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018230389345602915,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.3922934938821567
210051242,Broadmeadows,House,430.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.001311870180312936,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39229219746699645
213031351,West Footscray - Tottenham,House,850.0,11881.0,12478.34644770231,0.9289299324573572,0.92,5.027745540798838,2105.4,60041,70801,26.6,0.41,0.0009233770214286151,0.996071612893644,0.01042142892900362,0.9101449275362322,0.3922896132160886
213051588,Truganina - South West,House,490.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014354528700586087,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39228733552840345
213051588,Truganina - South West,House,490.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014354528700586087,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39228733552840345
210031538,Pascoe Vale,Townhouse,525.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0018028639339931736,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39228542388192983
210051242,Broadmeadows,House,435.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0012933965446198328,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.3922848080127192
213051588,Truganina - South West,House,500.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014008370901576954,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922734892164431
213051588,Truganina - South West,House,500.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014008370901576954,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922734892164431
213051588,Truganina - South West,Townhouse,500.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014008370901576954,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922734892164431
213051588,Truganina - South West,House,500.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0014008370901576954,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922734892164431
210051242,Broadmeadows,House,450.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0012404387889662697,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.3922636249104578
210051242,Broadmeadows,House,450.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0012404387889662697,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.3922636249104578
210051242,Broadmeadows,House,450.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0012404387889662697,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.3922636249104578
212041565,Keysborough - North,House,600.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0010641961952046616,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.3922624678285095
212041312,Dandenong North,Studio,350.0,22834.0,22950.10311950175,0.9646435044648434,0.95,0.5084659696143885,2421.8,47712,53154,26.7,0.414,0.0020566355227449413,0.9992668548089227,0.008980926400384798,0.8985507246376815,0.39225396839561993
212041565,Keysborough - North,House,610.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0010419087801195512,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.39225355286247543
213051588,Truganina - South West,House,520.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0013355996588059742,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922473942439024
213051588,Truganina - South West,House,520.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0013355996588059742,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922473942439024
210031538,Pascoe Vale,Townhouse,550.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0017074912040395264,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39224727478994836
212041565,Keysborough - North,House,620.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0010203403139081543,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.3922449254759909
213051588,Truganina - South West,House,530.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0013048272855268601,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922350852945908
213051588,Truganina - South West,House,530.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0013048272855268601,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922350852945908
210031538,Pascoe Vale,Townhouse,560.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0016717264303069091,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39223296888045533
209041223,Thomastown,Townhouse,430.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.0015407373853616472,0.998862207620121,0.01627472821210911,0.8869565217391308,0.39222555505651585
210051242,Broadmeadows,House,480.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0011444528568441865,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392225230537609
213051588,Truganina - South West,House,540.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012751946297766023,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39222323223229066
213051588,Truganina - South West,House,540.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012751946297766023,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39222323223229066
213051588,Truganina - South West,House,540.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012751946297766023,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39222323223229066
212041565,Keysborough - North,Apartment / Unit / Flat,650.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0009596167859591445,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.3922206360648113
210051242,Broadmeadows,Townhouse,485.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.001129609671464483,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39221929326345706
210031538,Pascoe Vale,Townhouse,570.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0016372165609157868,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39221916493269887
213051588,Truganina - South West,House,545.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012607860907420732,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39221746881667685
212041565,Keysborough - North,House,660.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.0009406023479145052,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.3922130302895934
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
213051588,Truganina - South West,House,550.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012466395251445358,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3922118101904378
210051242,Broadmeadows,House,495.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.001100822887697785,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.3922077785499504
210031538,Pascoe Vale,Townhouse,580.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.00160389668702091,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39220583698314093
210051242,Broadmeadows,House,500.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0010868612975709366,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39220219391389965
210051242,Broadmeadows,House,500.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0010868612975709366,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39220219391389965
213051588,Truganina - South West,House,560.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0012191042456779,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39220079607865116
213051588,Truganina - South West,House,565.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.001205702118503874,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39219543522778155
209041223,Thomastown,House,450.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.001459134118235038,0.998862207620121,0.01627472821210911,0.8869565217391308,0.3921929137496652
209041223,Thomastown,Townhouse,450.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.001459134118235038,0.998862207620121,0.01627472821210911,0.8869565217391308,0.3921929137496652
213051588,Truganina - South West,House,570.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011925351163679886,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3921901684269272
212041565,Keysborough - North,House,700.0,15205.0,15324.01075551144,0.9703793251281172,0.96,0.7827080270400469,2288.9,47279,51567,26.8,0.411,0.00086997729232013,0.9973488493820355,0.009537484273287654,0.9072463768115943,0.3921847802673556
213011328,Ardeer - Albion,House,350.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.0020859661550890174,0.992306772726451,0.013208422544766656,0.9101449275362322,0.3921825955425475
210051242,Broadmeadows,Townhouse,520.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0010336998582417829,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392180929338168
210051242,Broadmeadows,Townhouse,520.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0010336998582417829,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392180929338168
210051242,Broadmeadows,House,520.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0010336998582417829,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392180929338168
210031538,Pascoe Vale,Townhouse,600.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0015405889266206444,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39218051387898084
210031538,Pascoe Vale,Townhouse,600.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0015405889266206444,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39218051387898084
210031538,Pascoe Vale,House,600.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0015405889266206444,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39218051387898084
213051588,Truganina - South West,House,580.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011668821639308326,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39217990724595236
213051588,Truganina - South West,House,580.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011668821639308326,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39217990724595236
213051588,Truganina - South West,House,580.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011668821639308326,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39217990724595236
213051588,Truganina - South West,House,580.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011668821639308326,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39217990724595236
209041223,Thomastown,House,460.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.001420993460773688,0.998862207620121,0.01627472821210911,0.8869565217391308,0.39217765748668065
210051242,Broadmeadows,House,530.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0010086237076148237,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.39217089887791723
213051588,Truganina - South West,House,600.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011181415543002361,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3921604110021001
213051588,Truganina - South West,House,600.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0011181415543002361,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.3921604110021001
213011328,Ardeer - Albion,Apartment / Unit / Flat,360.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.002019818869531348,0.992306772726451,0.013208422544766656,0.9101449275362322,0.39215613662832444
213011328,Ardeer - Albion,House,360.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.002019818869531348,0.992306772726451,0.013208422544766656,0.9101449275362322,0.39215613662832444
213011328,Ardeer - Albion,House,360.0,7590.0,8346.996726817173,0.9148476801019316,0.915,9.9736064139285,1680.6,48307,54906,26.3,0.41,0.002019818869531348,0.992306772726451,0.013208422544766656,0.9101449275362322,0.39215613662832444
210051242,Broadmeadows,House,550.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0009612069864293005,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392151932189443
210051242,Broadmeadows,House,550.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0009612069864293005,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392151932189443
210051242,Broadmeadows,Townhouse,550.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0009612069864293005,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392151932189443
210051242,Broadmeadows,House,550.0,14063.0,15372.37755028867,0.9126094077671494,0.94,9.310798195894684,1624.9,40056,45716,26.7,0.414,0.0009612069864293005,0.9972533119569675,0.013681916720064522,0.8985507246376815,0.392151932189443
210031538,Pascoe Vale,Townhouse,625.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.001467151924556336,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39215113907815513
210031538,Pascoe Vale,Townhouse,625.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.001467151924556336,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.39215113907815513
209041223,Thomastown,House,480.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.0013494797280336568,0.998862207620121,0.01627472821210911,0.8869565217391308,0.39214905199358463
210031538,Pascoe Vale,Townhouse,630.0,17402.0,18178.97996710202,0.9362872594293072,0.94,4.464888904160551,3872.6,63846,73072,26.9,0.41,0.0014531639241631346,0.9982393434511749,0.005389912596784375,0.9101449275362322,0.3921455438779978
209041223,Thomastown,House,490.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.0013159120575638463,0.998862207620121,0.01627472821210911,0.8869565217391308,0.3921356249253967
213051588,Truganina - South West,House,630.0,19389.0,19822.48630500169,0.9737785162991884,0.965,2.23573317345758,3707.5,49155,56415,26.3,0.41,0.0010508330933817933,0.9985576370001183,0.0056568526336064845,0.9101449275362322,0.39213348761773276
209041223,Thomastown,Apartment / Unit / Flat,495.0,20201.0,20574.03988638051,0.9453546787124384,0.94,1.846640692938515,1375.3,45760,51776,26.9,0.418,0.0012996368233966654,0.998862207620121,0.01627472821210911,0.8869565217391308,0.39212911483172985
